,PGA,RuBP,fRB,fP,fZ,alphar,PSIId,fR,PR,Cc,Ccyt,Ci,Ca,H2OS,gsw,sumA,PhiqE,Rp,Sc,gc,Kmapp_RuBP,PARaP2,fRuBP,phi,Vc,VrTPU,VrE,A,gm,Fmp_d,Fop_d,fRBss_nr,qI,Kinh,Fo,Fm,kD,Fmp_a,PhiIIop,Fmp,PhiIIo,J2pp,J2pm,Fop_a,qPp,NPQ,qPm,qM,qPno_qD,qE,fqEss,PhiqEss,PhiIIoss,J2qE,VrJ,J2,fRBss_r,Vr,qP,PhiII,reg_limit,fRBss,gsc,Photo,Trmmol,gtw,transpiration,Cond,obs_Vr,obs_Vc,obs_fRuBP,obs_PARaP,obs_PARa,obs_PAR,obs_fqEss,obs_PhiqE,obs_PhiIIoss,obs_PhiIIo,obs_qP,obs_PhiII,obs_VrJ,obs_NPQ,obs_qI,obs_qE,obs_qM,obs_Rp,obs_A,obs_gss,obs_VPDleaf,obs_Sc,obs_Photo,obs_transpiration,obs_Trmmol,obs_Cond,obs_gm,obs_reg_limit,dPGA_dt,dRuBP_dt,dPR_dt,dfP_dt,dfZ_dt,dalphar_dt,dPSIId_dt,dfR_dt,dfRB_dt,dCc_dt,dCcyt_dt,dCi_dt,dCa_dt,dH2OS_dt,dgsw_dt
51.0,3.138265202159628e-05,6.038820786402818e-05,0.5136694555247284,0.6111456552634229,0.09049766801296451,0.9819000566429579,0.9999975856246279,0.27405425137738626,7.135071646266076e-05,0.00020710219818030124,0.0002428940332409014,0.0002527393743779458,0.00037722547849564244,0.015608223992264561,0.09330261685443891,0.0,0.03470260372516689,8.562085975519292e-07,6.483486074013451,0.25801628253726994,0.09472060005141969,385.88672226068246,0.9793026046435364,0.40490674581750513,9.241295069644317e-06,7.326335323335314e-05,2.8047849911766197e-05,7.384005852783294e-06,0.16179804422615446,0.010875475310918837,0.010875475310918837,1.0,9.076491961633517,0.09652973962748332,0.011075965344395184,0.011076187214671105,591635641.7716179,0.08490329998143621,2.0031286183642067e-05,0.01087565404187557,-0.03468257243898325,0.00013852169915452267,6.800777525386558e-05,0.016654291732354998,0.017920459405844844,9.076547182719242,0.00879812031730284,0.1823849332417815,0.00879812031730284,-0.1823297121560561,0.9912018796826971,0.1971938903289972,-0.19717385904281357,0.00013852169915452267,5.712928871596993e-05,6.800777525386558e-05,0.9179306851660463,2.8047849911766197e-05,-5.081447354116029e-06,1.7623766595400894e-07,3.0,0.9179306851660463,0.05980936977848648,6.936303760893922e-06,0.001544669528658736,0.09222817565377094,0.001546975850241402,0.09316210730560318,2.8047849911766197e-05,9.241295069644317e-06,0.9793026046435364,786.0,839.0,1000.0,0.9912018796826971,0.03470260372516689,-0.19717385904281357,-0.03468257243898325,-5.081447354116029e-06,1.7623766595400894e-07,5.712928871596993e-05,9.076547182719242,9.076491961633517,-0.1823297121560561,0.1823849332417815,8.562085975519292e-07,7.384005852783294e-06,0.14847186416435718,1652372.0930966623,6.483486074013451,6.936303760893922e-06,0.001546975850241402,0.001544669528658736,0.09316210730560318,0.16179804422615446,3.0,-3.952465701794011e-06,2.1296811618701128e-06,2.0294455186851765e-06,0.0071070513966404285,0.0016843168758223998,-0.00033833399180866516,-2.2135890355955146e-09,0.004558939190173429,0.003980174751733732,-1.0163620855815545e-06,-7.38147705744345e-07,-6.803924147030245e-07,-2.7469616249636922e-08,1.3930006166919213e-07,6.289294193330682e-05
52.0,2.7556084195587963e-05,6.245031827514623e-05,0.5176301009415459,0.6181868476603879,0.09218042909692051,0.9815620371067659,0.999997583415543,0.27859890542297383,7.33781610592191e-05,0.00020612347344437589,0.00024218304854843676,0.0002520842428571571,0.0003771987776683497,0.015608382623107939,0.09336547396101415,0.0,0.035252858535821205,8.805379327106292e-07,6.481254131015975,0.2579274603159418,0.08560972427520942,385.753880582959,0.9820493942031938,0.40682934221689865,9.306753145727543e-06,7.343289691264799e-05,2.797901933709159e-05,7.425895731540248e-06,0.16157030934027802,0.01087173142365089,0.01087173142365089,1.0,9.079961706445987,0.09647471414641788,0.011075965359013966,0.011076187432294889,593897256.413033,0.08457871384372347,2.0049613847710073e-05,0.010871909542798978,-0.035232808921973495,0.00013852213450878586,6.785866503675318e-05,0.01663716205801625,0.017910299933803917,9.080017743385,0.008773825556656413,0.1858549931156741,0.008773825556656413,-0.18579895617666153,0.9912261744433436,0.1972016134236578,-0.19718156380981008,0.00013852213450878586,5.711449640126848e-05,6.785866503675318e-05,0.9179306851660463,2.797901933709159e-05,-4.992841041079208e-06,1.7591181437813095e-07,3.0,0.9179306851660463,0.05984966279552189,7.003055829125705e-06,0.0015450726427585204,0.09225224454184935,0.0015480075632485991,0.09318666618499477,2.797901933709159e-05,9.306753145727543e-06,0.9820493942031938,786.0,839.0,1000.0,0.9912261744433436,0.035252858535821205,-0.19718156380981008,-0.035232808921973495,-4.992841041079208e-06,1.7591181437813095e-07,5.711449640126848e-05,9.080017743385,9.079961706445987,-0.18579895617666153,0.1858549931156741,8.805379327106292e-07,7.425895731540248e-06,0.14847186416435718,1652372.0930966623,6.481254131015975,7.003055829125705e-06,0.0015480075632485991,0.0015450726427585204,0.09318666618499477,0.16157030934027802,3.0,-3.6861226549594228e-06,1.9866899353217704e-06,2.0251843950301297e-06,0.006975835410841272,0.0016812155437978113,-0.00033770527547134815,-2.20462827838332e-09,0.004530398762767139,0.003941180013349907,-9.498079610619819e-07,-6.841829547128506e-07,-6.302042716770375e-07,-2.5944149167012506e-08,1.772669268901809e-07,6.282128483181105e-05
53.0,2.40387484529191e-05,6.434626774654813e-05,0.5215519429588972,0.6250983187567235,0.0938601194272787,0.9812246457025668,0.9999975812153474,0.2831151084717661,7.540045186741766e-05,0.00020520837955179997,0.00024152490291348645,0.0002514782521897665,0.00037717357204256264,0.015608576419394556,0.09342825945131691,0.0,0.035798953869635754,9.04805422409012e-07,6.479026335574049,0.2578388031503958,0.0772351153640931,385.62128576110877,0.98438649751655,0.40864353249117724,9.369365854088254e-06,7.359325649564593e-05,2.7807679350222646e-05,7.465011957210027e-06,0.16133634115700263,0.010867994493541089,0.010867994493541089,1.0,9.083427387664717,0.09642010461303643,0.011075965373573922,0.011076187649042958,596144840.5398946,0.08425824562815397,2.0067867760894394e-05,0.010868172008754182,-0.03577888600187486,0.0001385225665684021,6.74597495043182e-05,0.01662013699023864,0.01790021720130057,9.08348423337593,0.00871731009890249,0.1893209890342149,0.00871731009890249,-0.18926414332300112,0.9912826899010975,0.19721957974779444,-0.19719951188003354,0.0001385225665684021,5.7100584307053004e-05,6.74597495043182e-05,0.9179306851660463,2.7807679350222646e-05,-4.889415122827397e-06,1.7493782629548438e-07,3.0,0.9179306851660463,0.05988990990469033,7.066069893593452e-06,0.0015455651197694644,0.09228164905551915,0.001549038086840758,0.09321666948810893,2.7807679350222646e-05,9.369365854088254e-06,0.98438649751655,786.0,839.0,1000.0,0.9912826899010975,0.035798953869635754,-0.19719951188003354,-0.03577888600187486,-4.889415122827397e-06,1.7493782629548438e-07,5.7100584307053004e-05,9.08348423337593,9.083427387664717,-0.18926414332300112,0.1893209890342149,9.04805422409012e-07,7.465011957210027e-06,0.14847186416435718,1652372.0930966623,6.479026335574049,7.066069893593452e-06,0.001549038086840758,0.0015455651197694644,0.09321666948810893,0.16133634115700263,3.0,-3.325851502320879e-06,1.7929588314989472e-06,2.019119914998816e-06,0.006847647740399794,0.001678180206786041,-0.00033707772745953784,-2.195782982061757e-09,0.004502037007620724,0.003902567315833503,-8.798875065391048e-07,-6.320218444765225e-07,-5.81693749623024e-07,-2.4477851660548997e-08,2.097644828194146e-07,6.27497093728659e-05
54.0,2.09270513196683e-05,6.602396799661676e-05,0.5254353617092998,0.6318830824831104,0.0955368063391691,0.9808878812631262,0.9999975790238926,0.28760303862939574,7.741580168280473e-05,0.0002043565112822757,0.00024091908715939537,0.0002509209052161884,0.0003771498054449266,0.01560880041340957,0.09349097340694308,0.0,0.03634096655451352,9.289896201936567e-07,6.476802679980422,0.2577503107339148,0.0698263126658769,385.4889373364086,0.9863192305338465,0.41034697935808284,9.429200451673571e-06,7.374416045515785e-05,2.7543309661202686e-05,7.501363542594752e-06,0.16109655702254375,0.010864264507661208,0.010864264507661208,1.0,9.086889006429262,0.09636590334454866,0.011075965388076037,0.011076187864929947,598378647.3833542,0.08394179970630311,2.0086049155442656e-05,0.010864441426627909,-0.036320880505358075,0.00013852299539386624,6.683385130771294e-05,0.016603214808613216,0.017890209799863322,9.086946653998806,0.008631574983115028,0.1927829221437367,0.008631574983115028,-0.19272527457419208,0.9913684250168849,0.1972468364958059,-0.19722675044665047,0.00013852299539386624,5.70875639017723e-05,6.683385130771294e-05,0.9179306851660463,2.7543309661202686e-05,-4.773404085679072e-06,1.7337423939973758e-07,3.0,0.9179306851660463,0.05993011115829684,7.125486387683534e-06,0.0015461343357834893,0.09231563545426169,0.0015500674224050482,0.0932513482225367,2.7543309661202686e-05,9.429200451673571e-06,0.9863192305338465,786.0,839.0,1000.0,0.9913684250168849,0.03634096655451352,-0.19722675044665047,-0.036320880505358075,-4.773404085679072e-06,1.7337423939973758e-07,5.70875639017723e-05,9.086946653998806,9.086889006429262,-0.19272527457419208,0.1927829221437367,9.289896201936567e-07,7.501363542594752e-06,0.14847186416435718,1652372.0930966623,6.476802679980422,7.125486387683534e-06,0.0015500674224050482,0.0015461343357834893,0.0932513482225367,0.16109655702254375,3.0,-2.881042873196365e-06,1.5535225824898514e-06,2.0112646827188067e-06,0.006722375905381584,0.0016752051269273286,-0.00033645134560217826,-2.187143267033285e-09,0.004473852806230809,0.003864332916570243,-8.210200554845229e-07,-5.798632834970245e-07,-5.330466643805275e-07,-2.3062660169494678e-08,2.3755528814108427e-07,6.267821546345206e-05
55.0,1.8293020612760382e-05,6.744444636698888e-05,0.5292807336166853,0.6385439540232236,0.09721054270192576,0.9805517426233931,0.9999975768410487,0.29206287288574273,7.942241955329564e-05,0.00020356486752477044,0.00024036319997700086,0.00025041000203715594,0.0003771274285217796,0.015609050169059701,0.09355361590939487,0.0,0.03687896438616171,9.530690346395477e-07,6.4745831565422645,0.2576619827603554,0.0635548109827628,385.3568348509935,0.9878649529909217,0.4119427784199246,9.48634917108982e-06,7.388582187008749e-05,2.721470983095449e-05,7.5351015451163045e-06,0.16085131622632187,0.0108605414531072,0.0108605414531072,1.0,9.09034656389205,0.09631210356138384,0.011075965402521166,0.011076188079968647,600598894.8422451,0.08362928725322168,2.0104159109024268e-05,0.010860717783344959,-0.03685886022705268,0.0001385234210394174,6.605077458031882e-05,0.01658639398220623,0.017880276466922446,9.090405006559191,0.008525678195706803,0.19624079360176694,0.008525678195706803,-0.19618235093462566,0.9914743218042932,0.19728050544001743,-0.1972604012809084,0.0001385234210394174,5.7075404979462446e-05,6.605077458031882e-05,0.9179306851660463,2.721470983095449e-05,-4.650214084293028e-06,1.7140159095882852e-07,3.0,0.9179306851660463,0.05997026660858645,7.181428695551091e-06,0.0015467690178488037,0.09235353065962315,0.0015510955713269727,0.09329001569491852,2.721470983095449e-05,9.48634917108982e-06,0.9878649529909217,786.0,839.0,1000.0,0.9914743218042932,0.03687896438616171,-0.1972604012809084,-0.03685886022705268,-4.650214084293028e-06,1.7140159095882852e-07,5.7075404979462446e-05,9.090405006559191,9.09034656389205,-0.19618235093462566,0.19624079360176694,9.530690346395477e-07,7.5351015451163045e-06,0.14847186416435718,1652372.0930966623,6.4745831565422645,7.181428695551091e-06,0.0015510955713269727,0.0015467690178488037,0.09329001569491852,0.16085131622632187,3.0,-2.3802619368744166e-06,1.2837677010474092e-06,2.0016949653211937e-06,0.006599797877506001,0.001672273266921427,-0.0003358261277322746,-2.1785763714137363e-09,0.00444584504710095,0.0038264731094589327,-7.628633745333334e-07,-5.321381208185017e-07,-4.888373356322357e-07,-2.1700272639942533e-08,2.6132030547309697e-07,6.260680301065702e-05
56.0,1.6167862424794844e-05,6.859073930293904e-05,0.5330884314438405,0.6450834560463884,0.09888135698345621,0.9802162286204604,0.999997574666725,0.2964947871318846,8.141867112160593e-05,0.000202829124589496,0.00023985353760637288,0.00024994208953074904,0.0003771063863119434,0.01560932192532231,0.09361618704008251,0.0,0.03741299982136714,9.770240534592713e-07,6.4723677575808995,0.25757381892413783,0.05849491053522582,385.22497784784093,0.9890560818602593,0.4134370608094641,9.540999654744892e-06,7.401872985772362e-05,2.686955076498455e-05,7.566413943282119e-06,0.16060152343875977,0.01085682531699877,0.01085682531699877,1.0,9.093800061220584,0.0962587000178633,0.011075965416909913,0.011076188294168,602805739.1357985,0.08332062934781291,2.0122198374334386e-05,0.010857001065873917,-0.03739287762299281,0.00013852384354663696,6.522623520391383e-05,0.01656967329966813,0.017870416235182256,9.093859292355997,0.008414580065816666,0.19969460457721233,0.008414580065816666,-0.19963537344179905,0.9915854199341834,0.19731583099786076,-0.19729570879948644,0.00013852384354663696,5.706405458939935e-05,6.522623520391383e-05,0.9179306851660463,2.686955076498455e-05,-4.528131026133389e-06,1.6931984932108265e-07,3.0,0.9179306851660463,0.060010376307745195,7.234034220141469e-06,0.0015474596085013083,0.09239476402043097,0.0015521225349903974,0.09333208971661579,2.686955076498455e-05,9.540999654744892e-06,0.9890560818602593,786.0,839.0,1000.0,0.9915854199341834,0.03741299982136714,-0.19729570879948644,-0.03739287762299281,-4.528131026133389e-06,1.6931984932108265e-07,5.706405458939935e-05,9.093859292355997,9.093800061220584,-0.19963537344179905,0.19969460457721233,9.770240534592713e-07,7.566413943282119e-06,0.14847186416435718,1652372.0930966623,6.4723677575808995,7.234034220141469e-06,0.0015521225349903974,0.0015474596085013083,0.09333208971661579,0.16060152343875977,3.0,-1.8706471738320052e-06,1.0091164250163375e-06,1.990554747523297e-06,0.006479586724701766,0.0016693565977178597,-0.0003352020716868199,-2.1700818366669067e-09,0.004418012625635179,0.003788984224444356,-7.093967887748465e-07,-4.879192308192818e-07,-4.476805367819009e-07,-2.03937922320237e-08,2.8163688355688826e-07,6.253547192167311e-05
57.0,1.453402823478747e-05,6.947218862229369e-05,0.5368588243459181,0.6515037783290247,0.10054924868236126,0.9798813380935529,0.9999975725008756,0.300898956172013,8.340308566469886e-05,0.00020214353610039523,0.0002393853675613956,0.00024951279100639425,0.0003770866195833823,0.015609612477348055,0.0936786868803248,0.0,0.037943106931419814,1.0008370279763863e-06,6.47015647543173,0.2574858189202423,0.054604829130446356,385.0933658707663,0.9899398219867126,0.41483927081986893,9.593430414378158e-06,7.414367641949336e-05,2.6563335782226046e-05,7.595567583748987e-06,0.1603480485142074,0.010853116086479224,0.010853116086479224,1.0,9.097249499598052,0.09620568930685802,0.011075965431242582,0.01107618850753252,604999261.7523241,0.08301575827447741,2.0140167331639966e-05,0.010853291261229948,-0.03792296676408817,0.00013852426294275202,6.449509139895164e-05,0.016553051931671517,0.01786062847229184,9.097309512678759,0.008315675833909587,0.2031443562503359,0.008315675833909587,-0.2030843431696283,0.9916843241660904,0.19734728178889793,-0.19732714162156628,0.00013852426294275202,5.705343508658872e-05,6.449509139895164e-05,0.9179306851660463,2.6563335782226046e-05,-4.4162974857022814e-06,1.6747910277061375e-07,3.0,0.9179306851660463,0.06005044030790051,7.2834510415442606e-06,0.0015481979636204747,0.09243884927255896,0.0015531483147775596,0.09337707419506222,2.6563335782226046e-05,9.593430414378158e-06,0.9899398219867126,786.0,839.0,1000.0,0.9916843241660904,0.037943106931419814,-0.19732714162156628,-0.03792296676408817,-4.4162974857022814e-06,1.6747910277061375e-07,5.705343508658872e-05,9.097309512678759,9.097249499598052,-0.2030843431696283,0.2031443562503359,1.0008370279763863e-06,7.595567583748987e-06,0.14847186416435718,1652372.0930966623,6.47015647543173,7.2834510415442606e-06,0.0015531483147775596,0.0015481979636204747,0.09337707419506222,0.1603480485142074,3.0,-1.4068774368270497e-06,7.590804409604187e-07,1.9780576218090156e-06,0.006361376207153129,0.0016664225911545735,-0.00033457917530677197,-2.161608013976279e-09,0.0043903544440631725,0.003751862626990452,-6.62962195500837e-07,-4.4950626879489274e-07,-4.119288018359357e-07,-1.915050609512453e-08,2.989970063106868e-07,6.24642221037969e-05
58.0,1.332585433721571e-05,7.012411524783806e-05,0.5405922779221235,0.657806786044526,0.10221418859965839,0.9795470698840146,0.9999975703435008,0.3052755537344658,8.537443326246677e-05,0.0002015005600515651,0.0002389524316586743,0.00024911630431254594,0.0003770680603709125,0.015609919070180833,0.09374111551134943,0.0,0.038469301412674226,1.0244931991496012e-06,6.467949302444149,0.2573979824442059,0.05172822461241836,384.9619984644178,0.9905762323918428,0.41616299773746696,9.643980782817988e-06,7.426183260642986e-05,2.63384735479861e-05,7.62290449040372e-06,0.16009209997060528,0.01084941374871535,0.01084941374871535,1.0,9.100694880223486,0.09615306985873258,0.011075965445519169,0.011076188720062184,607179468.9803,0.08271461720286503,2.015806597906977e-05,0.01084958835647399,-0.03844914334669516,0.00013852467924037402,6.396053137084658e-05,0.01653652943003627,0.017850912886961494,9.10075566880823,0.008242241598867227,0.20659004981277818,0.008242241598867227,-0.2065292612280345,0.9917577584011328,0.19737063483395137,-0.1973504767679723,0.00013852467924037402,5.7043437909567795e-05,6.396053137084658e-05,0.9179306851660463,2.63384735479861e-05,-4.3212315152836835e-06,1.6614764996539906e-07,3.0,0.9179306851660463,0.06009045866112143,7.329849072718713e-06,0.001548977082349119,0.09248536841314364,0.0015541729120690734,0.09342454267928747,2.63384735479861e-05,9.643980782817988e-06,0.9905762323918428,786.0,839.0,1000.0,0.9917577584011328,0.038469301412674226,-0.1973504767679723,-0.03844914334669516,-4.3212315152836835e-06,1.6614764996539906e-07,5.7043437909567795e-05,9.10075566880823,9.100694880223486,-0.2065292612280345,0.20659004981277818,1.0244931991496012e-06,7.62290449040372e-06,0.14847186416435718,1652372.0930966623,6.467949302444149,7.329849072718713e-06,0.0015541729120690734,0.001548977082349119,0.09342454267928747,0.16009209997060528,3.0,-1.030310053300036e-06,5.560026802256375e-07,1.9644815544008547e-06,0.006244883183068547,0.001663446475528757,-0.00033395743643703074,-2.153124109967276e-09,0.0043628694113709695,0.003715104717571419,-6.245883714252779e-07,-4.17781307369716e-07,-3.823686942030833e-07,-1.7980974423665193e-08,3.1382360531855574e-07,6.239305346442882e-05
59.0,1.2445320376564657e-05,7.05993304886479e-05,0.5442891539323335,0.6639941124314513,0.10387612799077837,0.9792134228354961,0.999997568194633,0.30962475238230935,8.73317925029204e-05,0.00020089183250273623,0.00023854777743769834,0.0002487461785540116,0.0003770506293379439,0.015610239376788357,0.09380347301428503,0.0,0.038991586105855514,1.047981510035045e-06,6.465746230982781,0.25731030919217185,0.04963171518229681,384.83087517434996,0.9910312100714486,0.4174240240239515,9.693017562731632e-06,7.437457595837511e-05,2.620779882207196e-05,7.648800837234924e-06,0.1598350300104264,0.010845718290899482,0.010845718290899482,1.0,9.104136204308514,0.09610084138941445,0.011075965459739457,0.01107618893175379,609346314.3174515,0.08241715704856875,2.017589404709925e-05,0.010845892338708375,-0.038971410211808416,0.00013852509244191607,6.365398981946512e-05,0.016520105613042537,0.017841269425831644,9.104197762020311,0.008198283519459915,0.2100316864656424,0.008198283519459915,-0.20997012875384513,0.99180171648054,0.1973846146960927,-0.1973644388020456,0.00013852509244191607,5.703393871811136e-05,6.365398981946512e-05,0.9179306851660463,2.620779882207196e-05,-4.2443344687225185e-06,1.654076996567032e-07,3.0,0.9179306851660463,0.06013043141941348,7.3734266551403654e-06,0.0015497910512651477,0.09253396836722536,0.0015551963282438002,0.09347413495934292,2.620779882207196e-05,9.693017562731632e-06,0.9910312100714486,786.0,839.0,1000.0,0.99180171648054,0.038991586105855514,-0.1973644388020456,-0.038971410211808416,-4.2443344687225185e-06,1.654076996567032e-07,5.703393871811136e-05,9.104197762020311,9.104136204308514,-0.20997012875384513,0.2100316864656424,1.047981510035045e-06,7.648800837234924e-06,0.14847186416435718,1652372.0930966623,6.465746230982781,7.3734266551403654e-06,0.0015551963282438002,0.0015497910512651477,0.09347413495934292,0.1598350300104264,3.0,-7.526161026532856e-07,4.0621511229034023e-07,1.9501353759001833e-06,0.006130002195717959,0.0016604208504758541,-0.00033333685292678616,-2.1446093864002126e-09,0.004335556443862512,0.0036787069344617618,-5.945252604264791e-07,-3.9276130482318526e-07,-3.5903527623297904e-07,-1.6896108470863183e-08,3.2647393172183635e-07,6.232196591108224e-05
60.0,1.1796947439337947e-05,7.094930788008502e-05,0.5479498106733592,0.6700673706861016,0.10553501908386974,0.97888039579375,0.9999975660543037,0.3139467236224667,8.927453435097873e-05,0.00020030985375484072,0.00023816514166079053,0.0002483965947985223,0.00037703423803399827,0.01561057138529392,0.09386575947016974,0.0,0.03950996432113919,1.0712944122117448e-06,6.463547253426131,0.2572227988608358,0.048087970093661773,384.69999554694374,0.9913615777894151,0.4186368046550047,9.740849351514534e-06,7.448317548029162e-05,2.616152034289636e-05,7.673589853298826e-06,0.15957808091690398,0.010842029700247231,0.010842029700247231,1.0,9.107573473076327,0.0960490035678861,0.011075965473903245,0.011076189142604251,611499753.5141139,0.08212332944822716,2.0193651275444078e-05,0.010842203195059982,-0.03948977066986375,0.0001385255025500887,6.355193188414455e-05,0.016503780289748277,0.017831698028628076,9.107635793601647,0.008180723676380414,0.21346926742179306,0.008180723676380414,-0.21340694689647322,0.9918192763236195,0.1973901993323426,-0.19737000568106713,0.0001385255025500887,5.702482435279424e-05,6.355193188414455e-05,0.9179306851660463,2.616152034289636e-05,-4.183328449351183e-06,1.6519868110159493e-07,3.0,0.9179306851660463,0.06017035863472419,7.414404915004376e-06,0.001550634757814178,0.09258434387755975,0.001556218564678989,0.09352553960803853,2.616152034289636e-05,9.740849351514534e-06,0.9913615777894151,786.0,839.0,1000.0,0.9918192763236195,0.03950996432113919,-0.19737000568106713,-0.03948977066986375,-4.183328449351183e-06,1.6519868110159493e-07,5.702482435279424e-05,9.107635793601647,9.107573473076327,-0.21340694689647322,0.21346926742179306,1.0712944122117448e-06,7.673589853298826e-06,0.14847186416435718,1652372.0930966623,6.463547253426131,7.414404915004376e-06,0.001556218564678989,0.001550634757814178,0.09352553960803853,0.15957808091690398,3.0,-5.630045691515667e-07,3.0392413115154874e-07,1.935289222720329e-06,0.006016760635421587,0.001657351561038332,-0.00033271742262913845,-2.1360536566806827e-09,0.004308414464474324,0.0036426657500317782,-5.710142542860597e-07,-3.734999021983329e-07,-3.410575983059825e-07,-1.5902786521698178e-08,3.3725686463296236e-07,6.225095935137367e-05
61.0,1.1303503668083006e-05,7.12157014306739e-05,0.5515746028450659,0.676028244483857,0.10719082436591063,0.9785479876067288,0.9999975639225284,0.3182416378611232,9.120227574100898e-05,0.00019974876825280181,0.00023779960641365022,0.00024806297706387833,0.00037701879382851433,0.01561091337074335,0.09392797495994708,0.0,0.04002444573249439,1.0944273088921078e-06,6.46135236216723,0.25713545114747144,0.04691310397162621,384.5693591294444,0.991610409249493,0.41981273702127864,9.787708290360214e-06,7.458863456965333e-05,2.617923053498871e-05,7.697527987671085e-06,0.15932224033246198,0.010838347963998579,0.010838347963998579,1.0,9.11100668775925,0.09599755542675056,0.011075965488010424,0.011076189352612028,613639769.1222391,0.08183308374561847,2.0211337534749215e-05,0.010838520912675021,-0.04000423439495964,0.0001385259095724658,6.360497665458359e-05,0.01648755313830203,0.01782219852150278,9.111069764854388,0.008183166054582294,0.21690279390488598,0.008183166054582294,-0.21683971680974778,0.9918168339454178,0.1973894225673349,-0.19736921122980017,0.0001385259095724658,5.701600586163006e-05,6.360497665458359e-05,0.9179306851660463,2.617923053498871e-05,-4.1343806157906005e-06,1.6539273123206475e-07,3.0,0.9179306851660463,0.06021024035894043,7.453015428714141e-06,0.0015515038185643616,0.09263623322090127,0.0015572396227502088,0.09357848961090731,2.617923053498871e-05,9.787708290360214e-06,0.991610409249493,786.0,839.0,1000.0,0.9918168339454178,0.04002444573249439,-0.19736921122980017,-0.04000423439495964,-4.1343806157906005e-06,1.6539273123206475e-07,5.701600586163006e-05,9.111069764854388,9.11100668775925,-0.21683971680974778,0.21690279390488598,1.0944273088921078e-06,7.697527987671085e-06,0.14847186416435718,1652372.0930966623,6.46135236216723,7.453015428714141e-06,0.0015572396227502088,0.0015515038185643616,0.09357848961090731,0.15932224033246198,3.0,-4.4030704445531025e-07,2.377263596719367e-07,1.920149988757766e-06,0.005905246622931186,0.0016542506379136782,-0.00033209914340127906,-2.1274993636103464e-09,0.00428144240305556,0.003606977672065683,-5.524264627324614e-07,-3.5850492699840283e-07,-3.2704817937557416e-07,-1.500253468644427e-08,3.4643724445759534e-07,6.218003369302751e-05
62.0,1.090762710163892e-05,7.142945620695916e-05,0.5551638818833455,0.6818784999198114,0.10884351765609249,0.9782161971243953,0.999997561799304,0.32250966450269064,9.31148010043241e-05,0.00019920426148137746,0.00023744753511200744,0.00024774193777518216,0.0003770042044822729,0.015611263841797831,0.09399011956447388,0.0,0.04053504724847599,1.1173776120518892e-06,6.459161549612382,0.2570482657498805,0.0459705407181879,384.43896546988736,0.9918084415262011,0.4209602570408724,9.833760128878985e-06,7.469169703090283e-05,2.6238279645325348e-05,7.720801997381036e-06,0.15906822466419784,0.010834673069415771,0.010834673069415771,1.0,9.11443584960034,0.09594649527515241,0.011075965502061018,0.011076189561777427,615766374.2966228,0.0815463666164059,2.022895285055081e-05,0.010834845478716194,-0.040514818295625435,0.00013852631352235088,6.375823202063726e-05,0.016471423688187287,0.017812770596856615,9.114499677098806,0.008198520062843693,0.22033226715128684,0.008198520062843693,-0.2202684396528216,0.9918014799371563,0.19738453946763654,-0.19736431051478598,0.00013852631352235088,5.700741750898896e-05,6.375823202063726e-05,0.9179306851660463,2.6238279645325348e-05,-4.093501656243817e-06,1.6584747579556e-07,3.0,0.9179306851660463,0.060250076643893515,7.489488794317711e-06,0.0015523944437423828,0.0926894101198018,0.0015582595038314802,0.0936327541140105,2.6238279645325348e-05,9.833760128878985e-06,0.9918084415262011,786.0,839.0,1000.0,0.9918014799371563,0.04053504724847599,-0.19736431051478598,-0.040514818295625435,-4.093501656243817e-06,1.6584747579556e-07,5.700741750898896e-05,9.114499677098806,9.11443584960034,-0.2202684396528216,0.22033226715128684,1.1173776120518892e-06,7.720801997381036e-06,0.14847186416435718,1652372.0930966623,6.459161549612382,7.489488794317711e-06,0.0015582595038314802,0.0015523944437423828,0.0936327541140105,0.15906822466419784,3.0,-3.613261002706089e-07,1.9511368417589245e-07,1.9048669674274017e-06,0.005795559726324349,0.0016511313894655892,-0.00033148201310413884,-2.1189798897198846e-09,0.004254639195746517,0.003571639240483305,-5.372435487056529e-07,-3.463781817838287e-07,-3.157054250824692e-07,-1.4192663015731444e-08,3.542440548182161e-07,6.210918884386695e-05
